time,OutdoorAirTemperature,WholeBuildingPower [kW],WholeBuildingElec,Boiler Gas [kBtu/hr],HVACStatus
2012-06-10 03:00:00-07:00,43,12,12000,170.87,1
2012-06-10 04:00:00-07:00,43,11.4687,11468.7,200.37,1
2012-06-10 05:00:00-07:00,43,11.5311,11531.1,225.82,1
2012-06-10 06:00:00-07:00,55,11.6406,11640.6,255.53,1
2012-06-10 07:00:00-07:00,55,12.6719,12671.9,257.42,1
2012-06-10 08:00:00-07:00,55,12.6563,12656.3,255.11,1
2012-06-10 09:00:00-07:00,71,12.0467,12046.7,229.2,1
2012-06-10 10:00:00-07:00,71,11.7187,11718.7,188.11,1
2012-06-10 11:00:00-07:00,71,12.4064,12406.4,102.62,1
2012-06-10 12:00:00-07:00,79,12.5625,12562.5,50.26,1
2012-06-10 13:00:00-07:00,79,11.4063,11406.3,16.29,1
2012-06-10 14:00:00-07:00,79,12.1563,12156.3,16.51,1
2012-06-10 15:00:00-07:00,82,12.297,12297,26.1,1
2012-06-10 16:00:00-07:00,82,11.5468,11546.8,29.52,1
2012-06-10 17:00:00-07:00,82,12.0938,12093.8,37.59,1
2012-06-10 18:00:00-07:00,75,11.9844,11984.4,44.83,1
2012-06-10 19:00:00-07:00,75,11.5937,11593.7,62.94,1
2012-06-10 20:00:00-07:00,75,11.6094,11609.4,129.09,1
2012-06-10 21:00:00-07:00,62,11.5938,11593.8,287.85,1
2012-06-10 22:00:00-07:00,62,12.0313,12031.3,536.22,1
2012-06-10 23:00:00-07:00,62,11.672,11672,713.1,1
2012-06-11 00:00:00-07:00,50,12.4375,12437.5,684.61,1
2012-06-11 01:00:00-07:00,50,14.8594,14859.4,644.77,1
2012-06-11 02:00:00-07:00,50,27.7969,27796.9,567.39,1
2012-06-11 03:00:00-07:00,45,31.5313,31531.3,416.14,1
2012-06-11 04:00:00-07:00,45,36.5312,36531.2,297.11,1
2012-06-11 05:00:00-07:00,45,43.6093,43609.3,238.32,1
2012-06-11 06:00:00-07:00,61,44.125,44125,169.22,1
2012-06-11 07:00:00-07:00,61,46.0313,46031.3,109.08,1
2012-06-11 08:00:00-07:00,61,45.9063,45906.3,85.1,1
2012-06-11 09:00:00-07:00,77,50.4531,50453.1,62.62,1
2012-06-11 10:00:00-07:00,77,51.0624,51062.4,39.35,1
2012-06-11 11:00:00-07:00,77,53.9844,53984.4,37.5,1
2012-06-11 12:00:00-07:00,83,51.4687,51468.7,37.77,1
2012-06-11 13:00:00-07:00,83,44.9843,44984.3,40.55,1
2012-06-11 14:00:00-07:00,83,15.6407,15640.7,54.5,1
2012-06-11 15:00:00-07:00,86,14.25,14250,72.09,1
2012-06-11 16:00:00-07:00,86,12.8281,12828.1,63.41,1
2012-06-11 17:00:00-07:00,86,12.8906,12890.6,80.79,1
2012-06-11 18:00:00-07:00,77,12.6407,12640.7,132.54,1
2012-06-11 19:00:00-07:00,77,12.6406,12640.6,183.16,1
2012-06-11 20:00:00-07:00,77,12.25,12250,239.77,1
2012-06-11 21:00:00-07:00,65,12.7344,12734.4,456,1
2012-06-11 22:00:00-07:00,65,12.8437,12843.7,698.64,1
2012-06-11 23:00:00-07:00,65,13.3594,13359.4,850.9,1
2012-06-12 00:00:00-07:00,64,12.5938,12593.8,834.3,1
2012-06-12 01:00:00-07:00,64,19.3438,19343.8,729.52,1
2012-06-12 02:00:00-07:00,64,33.4999,33499.9,578.82,1
2012-06-12 03:00:00-07:00,60,39.0469,39046.9,413.28,1
2012-06-12 04:00:00-07:00,60,41.5001,41500.1,351.23,1
2012-06-12 05:00:00-07:00,60,48.7187,48718.7,291.92,1
2012-06-12 06:00:00-07:00,74,49.6249,49624.9,201.4,1
2012-06-12 07:00:00-07:00,74,56.2499,56249.9,128.53,1
2012-06-12 08:00:00-07:00,74,52.5469,52546.9,83.82,1
2012-06-12 09:00:00-07:00,85,53.1563,53156.3,61.98,1
2012-06-12 10:00:00-07:00,85,52.3439,52343.9,37.47,1
2012-06-12 11:00:00-07:00,85,50.875,50875,22.79,1
2012-06-12 12:00:00-07:00,87,47.0313,47031.3,20.29,1
2012-06-12 13:00:00-07:00,87,42.6876,42687.6,31.55,1
2012-06-12 14:00:00-07:00,87,16.9532,16953.2,49.98,1
2012-06-12 15:00:00-07:00,87,13.9688,13968.8,54.36,1
2012-06-12 16:00:00-07:00,87,12.8907,12890.7,44.77,1
2012-06-12 17:00:00-07:00,87,11.7812,11781.2,60.01,1
2012-06-12 18:00:00-07:00,77,11.7188,11718.8,92.82,1
2012-06-12 19:00:00-07:00,77,12.0626,12062.6,124.93,1
2012-06-12 20:00:00-07:00,77,11.9063,11906.3,175.74,1
2012-06-12 21:00:00-07:00,67,12.1719,12171.9,367.53,1
2012-06-12 22:00:00-07:00,67,12.0313,12031.3,696.14,1
2012-06-12 23:00:00-07:00,67,12.5468,12546.8,969.26,1
2012-06-13 00:00:00-07:00,54,11.9062,11906.2,984.56,1
2012-06-13 01:00:00-07:00,54,15.375,15375,720.64,1
2012-06-13 02:00:00-07:00,54,29.375,29375,449.94,1
2012-06-13 03:00:00-07:00,50,32.3593,32359.3,367.78,1
2012-06-13 04:00:00-07:00,50,40.2968,40296.8,294.08,1
2012-06-13 05:00:00-07:00,50,42.9218,42921.8,221.06,1
2012-06-14 17:00:00-07:00,70.158115,13.2188,13218.8,142.95,1
2012-06-14 18:00:00-07:00,70.3717,14.3749,14374.9,89.69,1
2012-06-14 19:00:00-07:00,72.15922,12.9532,12953.2,68.67,1
2012-06-14 20:00:00-07:00,73.0988,12.625,12625,64.88,1
2012-06-14 21:00:00-07:00,68.39653,12.3594,12359.4,62.79,1
2012-06-14 22:00:00-07:00,64.37672,12.9062,12906.2,43.57,1
2012-06-14 23:00:00-07:00,60.22155,12.5937,12593.7,25.92,1
2012-06-15 00:00:00-07:00,60.0133,12.9843,12984.3,13.64,1
2012-06-15 01:00:00-07:00,58.38728,14.6564,14656.4,14.11,1
2012-06-15 02:00:00-07:00,57.49097,26.2812,26281.2,10.54,1
2012-06-15 03:00:00-07:00,55.545165,30.7344,30734.4,9.64,1
2012-06-15 04:00:00-07:00,55.071365,35.125,35125,45.3,1
2012-06-15 05:00:00-07:00,53.34322,40.5625,40562.5,21.37,1
2012-06-15 06:00:00-07:00,54.68628,42.0468,42046.8,4.73,1
2012-06-15 07:00:00-07:00,58.14047,44.0781,44078.1,7.24,1
2012-06-15 08:00:00-07:00,60.799415,45.3437,45343.7,14.48,1
2012-06-15 09:00:00-07:00,64.004865,45.625,45625,35.76,1
2012-06-15 10:00:00-07:00,66.046085,47.7032,47703.2,70.85,1
2012-06-15 11:00:00-07:00,68.132115,46.2188,46218.8,53.35,1
2012-06-15 12:00:00-07:00,70.08597,42.0937,42093.7,64.37,1
2012-06-15 13:00:00-07:00,71.63528,38.25,38250,50.58,1
2012-06-15 14:00:00-07:00,72.774085,14.9219,14921.9,48.7,1
2012-06-15 15:00:00-07:00,73.947865,12.4687,12468.7,50.97,1
2012-06-15 16:00:00-07:00,74.85847,11.1094,11109.4,56.78,1
2012-06-15 17:00:00-07:00,75.72505,10.875,10875,28.66,1
2012-06-15 18:00:00-07:00,75.79053,11.0312,11031.2,10.23,1
2012-06-15 19:00:00-07:00,75.248585,10.9689,10968.9,8.57,1
2012-06-15 20:00:00-07:00,72.496635,11.3281,11328.1,14.77,1
2012-06-15 21:00:00-07:00,68.892165,11.2813,11281.3,15.56,1
2012-06-15 22:00:00-07:00,66.830615,10.8595,10859.5,25.12,1
2012-06-15 23:00:00-07:00,62.160585,11,11000,52.21,1
2012-06-16 00:00:00-07:00,61.92,10.7656,10765.6,40,1
2012-06-16 01:00:00-07:00,60.016865,11.6406,11640.6,33.26,1
2012-06-16 02:00:00-07:00,57.90422,11.1876,11187.6,13.66,1
2012-06-16 03:00:00-07:00,57.20303,12.0157,12015.7,4.53,1
2012-06-16 04:00:00-07:00,58.35122,11.3281,11328.1,0.1,1
2012-06-16 05:00:00-07:00,58.06655,10.8437,10843.7,3.12,1
2012-06-16 06:00:00-07:00,58.23203,10.7812,10781.2,5.92,1
2012-06-16 07:00:00-07:00,60.83995,10.8438,10843.8,7.64,1
2012-06-16 08:00:00-07:00,63.8742,10.9532,10953.2,7.84,1
2012-06-16 09:00:00-07:00,67.96122,10.5469,10546.9,25.19,1
2012-06-16 10:00:00-07:00,71.15605,10.7969,10796.9,45.88,1
2012-06-16 11:00:00-07:00,74.73178,11.1251,11125.1,87.05,1
2012-06-16 12:00:00-07:00,77.50478,11.5469,11546.9,129.57,1
2012-06-16 13:00:00-07:00,80.2455,11.7499,11749.9,102.08,1
2012-06-16 14:00:00-07:00,82.737615,13.7656,13765.6,45.66,1
2012-06-16 15:00:00-07:00,84.91047,14.1094,14109.4,10.06,1
2012-06-16 16:00:00-07:00,86.155165,11.2031,11203.1,5.89,1
2012-06-16 17:00:00-07:00,86.807135,11.4375,11437.5,9.21,1
2012-06-16 18:00:00-07:00,88.136665,12.578,12578,23.29,1
2012-06-16 19:00:00-07:00,85.53075,10.9219,10921.9,28.26,1
2012-06-16 20:00:00-07:00,85.070135,11.4531,11453.1,41.25,1
2012-06-16 21:00:00-07:00,81.501915,10.9844,10984.4,59.64,1
2012-06-16 22:00:00-07:00,78.138865,11.1562,11156.2,45.73,1
2012-06-16 23:00:00-07:00,75.09472,11.3594,11359.4,57.12,1
2012-06-17 00:00:00-07:00,74.9433,11.5157,11515.7,99.22,1
2012-06-17 01:00:00-07:00,72.27228,11.4844,11484.4,127.18,1
2012-06-17 02:00:00-07:00,71.3432,11.25,11250,165.58,1
2012-06-17 03:00:00-07:00,71.21145,11.625,11625,185.64,1
2012-06-17 04:00:00-07:00,70.56545,11.9375,11937.5,91.49,1
2012-06-17 05:00:00-07:00,68.4702,13.5624,13562.4,76.72,1
2012-06-17 06:00:00-07:00,68.62295,12.0781,12078.1,83.04,1
2012-06-17 07:00:00-07:00,70.805835,11.9218,11921.8,69.94,1
2012-06-17 08:00:00-07:00,73.8555,11.7187,11718.7,230.8,1
2012-06-17 09:00:00-07:00,76.158615,11.9374,11937.4,373.16,1
2012-06-17 10:00:00-07:00,77.695085,11.7187,11718.7,479.47,1
2012-06-17 11:00:00-07:00,79.573385,12.5313,12531.3,500.25,1
2012-06-17 12:00:00-07:00,81.161415,11.6406,11640.6,462.11,1
2012-06-17 13:00:00-07:00,82.46075,14.7344,14734.4,423.41,1
2012-06-17 14:00:00-07:00,83.5605,18.0469,18046.9,368.23,1
2012-06-17 15:00:00-07:00,83.81925,14.4219,14421.9,278.72,1
2012-06-17 16:00:00-07:00,83.095365,14.2344,14234.4,236.32,1
2012-06-17 17:00:00-07:00,81.94197,11.6093,11609.3,193.32,1
2012-06-17 18:00:00-07:00,80.079915,11.4062,11406.2,179.02,1
2012-06-17 19:00:00-07:00,78.153115,11.3437,11343.7,162.21,1
2012-06-17 20:00:00-07:00,72.84595,10.9531,10953.1,140.59,1
2012-06-17 21:00:00-07:00,68.27447,11.4063,11406.3,130.44,1
2012-06-17 22:00:00-07:00,65.45955,11.0938,11093.8,98.98,1
2012-06-17 23:00:00-07:00,61.558165,11.1718,11171.8,87.66,1
2012-06-18 00:00:00-07:00,61.36,11.3281,11328.1,106.94,1
2012-06-18 01:00:00-07:00,60.398885,16.5781,16578.1,123.33,1
2012-06-18 02:00:00-07:00,57.704165,27.7656,27765.6,159.31,1
2012-06-18 03:00:00-07:00,55.801135,34.8282,34828.2,200.68,1
2012-06-18 04:00:00-07:00,56.54278,36,36000,353.63,1
2012-06-18 05:00:00-07:00,57.58895,41.1875,41187.5,471.33,1
2012-06-18 06:00:00-07:00,58.609085,42.5781,42578.1,480.14,1
2012-06-18 07:00:00-07:00,60.282885,42.7812,42781.2,529.99,1
2012-06-18 08:00:00-07:00,61.31203,43.5314,43531.4,602.87,1
2012-06-18 09:00:00-07:00,64.14197,40.4532,40453.2,697.08,1
2012-06-18 10:00:00-07:00,66.11078,47.4688,47468.8,758.05,1
2012-06-18 11:00:00-07:00,62.53495,43.0781,43078.1,753.95,1
2012-06-18 12:00:00-07:00,64.75147,40.6093,40609.3,700.42,1
2012-06-18 13:00:00-07:00,66.879665,35.953,35953,619.01,1
2012-06-18 14:00:00-07:00,69.139885,17.3593,17359.3,553.21,1
2012-06-18 15:00:00-07:00,68.43953,14,14000,421.84,1
2012-06-18 16:00:00-07:00,70.68297,12.4063,12406.3,342.09,1
2012-06-18 17:00:00-07:00,68.84953,11.9687,11968.7,305.94,1
2012-06-18 18:00:00-07:00,68.48545,11.7812,11781.2,281.89,1
2012-06-18 19:00:00-07:00,68.33072,11.7812,11781.2,248.94,1
2012-06-18 20:00:00-07:00,67.58553,11.7968,11796.8,256,1
2012-06-18 21:00:00-07:00,63.98097,12.4375,12437.5,214.28,1
2012-06-18 22:00:00-07:00,60.74228,11.8125,11812.5,125.25,1
2012-06-18 23:00:00-07:00,56.675585,12.1094,12109.4,86.82,1
2012-06-19 00:00:00-07:00,56.47,12.2812,12281.2,57.38,1
2012-06-19 01:00:00-07:00,54.42275,14.1095,14109.5,42.96,1
2012-06-19 02:00:00-07:00,53.186115,26.7969,26796.9,48.62,1
2012-06-19 03:00:00-07:00,52.849585,29.2813,29281.3,53.13,1
2012-06-19 04:00:00-07:00,52.116135,34.6251,34625.1,108.13,1
2012-06-19 05:00:00-07:00,52.04505,37.1406,37140.6,183.34,1
2012-06-19 06:00:00-07:00,53.773915,41.9218,41921.8,196.16,1
2012-06-19 07:00:00-07:00,56.542385,44.5,44500,241,1
2012-06-19 08:00:00-07:00,59.18655,47.4375,47437.5,379.14,1
2012-06-19 09:00:00-07:00,60.87155,47.2813,47281.3,610.83,1
2012-06-19 10:00:00-07:00,63.31405,50.875,50875,726.7,1
2012-06-19 11:00:00-07:00,65.66605,46.7813,46781.3,618.94,1
2012-06-19 12:00:00-07:00,67.290665,46.2031,46203.1,535.56,1
2012-06-19 13:00:00-07:00,69.102135,43.3437,43343.7,433.33,1
2012-06-19 14:00:00-07:00,71.028415,16.3281,16328.1,306.26,1
2012-06-19 15:00:00-07:00,71.710865,15.0157,15015.7,244.34,1
2012-06-19 16:00:00-07:00,73.0052,13.5,13500,195.01,1
2012-06-19 17:00:00-07:00,73.65272,12.2344,12234.4,142.67,1
2012-06-19 18:00:00-07:00,73.8638,11.8438,11843.8,98.79,1
2012-06-19 19:00:00-07:00,72.57028,12.0625,12062.5,95.18,1
2012-06-19 20:00:00-07:00,70.45122,11.8751,11875.1,62.02,1
2012-06-19 21:00:00-07:00,67.28278,12.2031,12203.1,55.12,1
2012-06-19 22:00:00-07:00,65.28345,12.422,12422,28.29,1
2012-06-19 23:00:00-07:00,61.6242,12.3438,12343.8,15.93,1
2012-06-20 00:00:00-07:00,61.4367,12.6718,12671.8,27.78,1
2012-06-20 01:00:00-07:00,57.012835,14.5,14500,38.81,1
2012-06-20 02:00:00-07:00,55.50225,27.3906,27390.6,53.24,1
2012-06-20 03:00:00-07:00,53.837385,31.8281,31828.1,55.92,1
2012-06-20 04:00:00-07:00,52.37903,38.2187,38218.7,65.14,1
2012-06-20 05:00:00-07:00,53.150585,43.1407,43140.7,151.12,1
2012-06-20 06:00:00-07:00,55.041135,45.5937,45593.7,173.43,1
2012-06-20 07:00:00-07:00,56.92278,48.5938,48593.8,199.99,1
2012-06-20 08:00:00-07:00,59.93472,49.9063,49906.3,322.39,1
2012-06-20 09:00:00-07:00,64.151165,54.8281,54828.1,594.88,1
2012-06-20 10:00:00-07:00,67.101,54.0625,54062.5,758.43,1
2012-06-20 11:00:00-07:00,71.711615,53.3281,53328.1,739.79,1
2012-06-20 12:00:00-07:00,74.6637,52.7032,52703.2,730.37,1
2012-06-20 13:00:00-07:00,76.3362,48.7969,48796.9,673.04,1
2012-06-20 14:00:00-07:00,78.799585,17.6719,17671.9,521.63,1
2012-06-20 15:00:00-07:00,80.443385,16.8125,16812.5,413.17,1
2012-06-20 16:00:00-07:00,81.56355,15.4844,15484.4,369.07,1
2012-06-20 17:00:00-07:00,82.29603,13.2032,13203.2,301.88,1
2012-06-20 18:00:00-07:00,82.84622,12.7812,12781.2,248.43,1
2012-06-20 19:00:00-07:00,80.86728,12.7657,12765.7,216.93,1
2012-06-20 20:00:00-07:00,77.344835,12.7031,12703.1,196.96,1
2012-06-20 21:00:00-07:00,74.862865,13.0937,13093.7,176.49,1
2012-06-20 22:00:00-07:00,71.07622,12.7657,12765.7,147.18,1
2012-06-20 23:00:00-07:00,65.62828,12.8437,12843.7,116.76,1
2012-06-21 00:00:00-07:00,65.3517,13.5001,13500.1,137.63,1
2012-06-21 01:00:00-07:00,64.93522,16.9532,16953.2,141.69,1
2012-06-21 02:00:00-07:00,64.08053,31.2189,31218.9,151.72,1
2012-06-21 03:00:00-07:00,64.35647,38.8907,38890.7,195.06,1
2012-06-21 04:00:00-07:00,63.94428,43.0937,43093.7,260.26,1
2012-06-21 05:00:00-07:00,62.599585,50.6249,50624.9,338.84,1
2012-06-21 06:00:00-07:00,62.010635,49.5313,49531.3,338.83,1
2012-06-21 07:00:00-07:00,64.39953,50.9063,50906.3,413.37,1
2012-06-21 08:00:00-07:00,67.954585,51.5313,51531.3,602.45,1
2012-06-21 09:00:00-07:00,71.879615,53.2033,53203.3,857.42,1
2012-06-21 10:00:00-07:00,74.46272,57.4063,57406.3,1002.85,1
2012-06-21 11:00:00-07:00,77.03778,57.125,57125,989.68,1
2012-06-21 12:00:00-07:00,79.54645,56.2343,56234.3,884.46,1
2012-06-21 13:00:00-07:00,81.12197,53.5,53500,753.42,1
2012-06-21 14:00:00-07:00,83.58755,17.7656,17765.6,643.28,1
2012-06-21 15:00:00-07:00,85.74478,15.9375,15937.5,522.95,1
2012-06-21 16:00:00-07:00,86.98372,15.3438,15343.8,444.21,1
2012-06-21 17:00:00-07:00,87.44173,13.1875,13187.5,360.09,1
2012-06-21 18:00:00-07:00,87.3525,13.0782,13078.2,324.71,1
2012-06-21 19:00:00-07:00,87.943585,12.5937,12593.7,269.89,1
2012-06-21 20:00:00-07:00,82.686635,13.0157,13015.7,205.68,1
2012-06-21 21:00:00-07:00,81.3063,13.0625,13062.5,152.18,1
2012-06-21 22:00:00-07:00,80.63555,13.0624,13062.4,100.48,1
2012-06-21 23:00:00-07:00,77.887915,12.875,12875,85.84,1
2012-06-22 00:00:00-07:00,77.745,13.2499,13249.9,94.87,1
2012-06-22 01:00:00-07:00,74.526115,22.1875,22187.5,169.57,1
2012-06-22 02:00:00-07:00,73.68372,40.6874,40687.4,221.14,1
2012-06-22 03:00:00-07:00,70.12228,39.0001,39000.1,236.27,1
2012-06-22 04:00:00-07:00,69.1387,41.875,41875,229.84,1
2012-06-22 05:00:00-07:00,70.21447,47.2969,47296.9,252.6,1
2012-06-22 06:00:00-07:00,71.790165,49.1251,49125.1,252.27,1
2012-06-22 07:00:00-07:00,72.47325,49.7343,49734.3,247.81,1
2012-06-22 08:00:00-07:00,73.907865,49.4688,49468.8,276.14,1
2012-06-22 09:00:00-07:00,76.59572,48.7187,48718.7,310.04,1
2012-06-22 10:00:00-07:00,78.39105,45.8907,45890.7,311.15,1
2012-06-22 11:00:00-07:00,79.5423,42.8124,42812.4,307.14,1
2012-06-22 12:00:00-07:00,82.369165,39.4375,39437.5,268.79,1
2012-06-22 13:00:00-07:00,83.425385,33.9531,33953.1,233.74,1
2012-06-22 14:00:00-07:00,82.629415,11.4376,11437.6,193.12,1
2012-06-22 15:00:00-07:00,82.186,10.875,10875,154.43,1
2012-06-22 16:00:00-07:00,81.017115,11.2344,11234.4,125.31,1
2012-06-22 17:00:00-07:00,77.2707,11.0001,11000.1,106.71,1
2012-06-22 18:00:00-07:00,65.91572,10.9376,10937.6,95.22,1
2012-06-22 19:00:00-07:00,63.31278,10.2501,10250.1,90.82,1
2012-06-22 20:00:00-07:00,62.145835,9.0156,9015.6,89.94,1
2012-06-22 21:00:00-07:00,60.348365,9.2031,9203.1,94.74,1
2012-06-22 22:00:00-07:00,59.08972,9.7031,9703.1,107,1
2012-06-22 23:00:00-07:00,58.83355,10.3749,10374.9,115.26,1
2012-06-23 00:00:00-07:00,58.8233,10.3124,10312.4,137.2,1
2012-06-23 01:00:00-07:00,58.71405,9.0313,9031.3,167.84,1
2012-06-23 02:00:00-07:00,58.05755,9.8281,9828.1,203.16,1
2012-06-23 03:00:00-07:00,57.52247333,5.1875,5187.5,246.61,1
2012-06-23 04:00:00-07:00,56.78845,0,0,252.13,1
2012-06-23 05:00:00-07:00,56.602835,0,0,252.98,1
2012-06-23 06:00:00-07:00,56.804,0,0,232.9,1
2012-06-23 07:00:00-07:00,57.592385,0,0,241.15,1
2012-06-23 08:00:00-07:00,59.71855,0,0,251.37,1
2012-06-23 09:00:00-07:00,61.3958,0,0,259.18,1
2012-06-23 10:00:00-07:00,63.23428,0,0,282.55,1
2012-06-23 11:00:00-07:00,67.27395,9.4532,9453.2,287.42,1
2012-06-23 12:00:00-07:00,69.44022,8.7188,8718.8,274.65,1
2012-06-23 13:00:00-07:00,65.31105,8.2658,8265.8,233.4,1
2012-06-23 14:00:00-07:00,65.061415,7.9062,7906.2,211.6,1
2012-06-23 15:00:00-07:00,70.05225,7.375,7375,172.94,1
2012-06-23 16:00:00-07:00,71.1795,7.5468,7546.8,103.57,1
2012-06-23 17:00:00-07:00,72.593,6.4219,6421.9,75.51,1
2012-06-23 18:00:00-07:00,71.194115,6.7656,6765.6,48.96,1
2012-06-23 19:00:00-07:00,71.727835,6.4063,6406.3,34.24,1
2012-06-23 20:00:00-07:00,69.38975,6.7969,6796.9,25.11,1
2012-06-23 21:00:00-07:00,66.1585,7.1875,7187.5,51.02,1
2012-06-23 22:00:00-07:00,64.0665,7.0312,7031.2,64.49,1
2012-06-23 23:00:00-07:00,61.2575,6.9531,6953.1,61.9,1
2012-06-24 00:00:00-07:00,61.115,6.5938,6593.8,56.85,1
2012-06-24 01:00:00-07:00,60.64,7.0626,7062.6,49.12,1
2012-06-24 02:00:00-07:00,59.340385,7.2032,7203.2,68.41,1
2012-06-24 03:00:00-07:00,58.09055,7.25,7250,116.07,1
2012-06-24 04:00:00-07:00,58.405165,7.0625,7062.5,295.73,1
2012-06-24 05:00:00-07:00,58.6055,7.2813,7281.3,316.08,1
2012-06-24 06:00:00-07:00,58.911115,6.8439,6843.9,356.42,1
2012-06-24 07:00:00-07:00,59.70722,7.1563,7156.3,464.66,1
2012-06-24 08:00:00-07:00,61.17653,7.5312,7531.2,652.43,1
2012-06-24 09:00:00-07:00,63.47622,8.4843,8484.3,902.96,1
2012-06-24 10:00:00-07:00,66.634915,7.7187,7718.7,1026.06,1
2012-06-24 11:00:00-07:00,70.33375,7.9063,7906.3,1078.89,1
2012-06-24 12:00:00-07:00,73.294,8.5469,8546.9,1058.54,1
2012-06-24 13:00:00-07:00,74.782635,8.1406,8140.6,955.71,1
2012-06-24 14:00:00-07:00,76.9908,7.2812,7281.2,778.8,1
2012-06-24 15:00:00-07:00,78.7848,8.7657,8765.7,624.56,1
2012-06-24 16:00:00-07:00,79.340415,8.5939,8593.9,465.67,1
2012-06-24 17:00:00-07:00,80.004635,7.3593,7359.3,396.68,1
2012-06-24 18:00:00-07:00,79.8103,7.4531,7453.1,364.2,1
2012-06-24 19:00:00-07:00,79.590915,6.9845,6984.5,280.93,1
2012-06-24 20:00:00-07:00,75.935135,7.3906,7390.6,213.54,1
2012-06-24 21:00:00-07:00,71.512665,6.9218,6921.8,178.88,1
2012-06-24 22:00:00-07:00,68.756635,6.9375,6937.5,130.23,1
2012-06-24 23:00:00-07:00,64.3578,7.7344,7734.4,83.51,1
2012-06-25 00:00:00-07:00,64.1333,7.8437,7843.7,64.44,1
2012-06-25 01:00:00-07:00,62.800165,10.8282,10828.2,60.67,1
2012-06-25 02:00:00-07:00,62.000115,22.9843,22984.3,79.7,1
2012-06-25 03:00:00-07:00,61.665585,23.125,23125,155.82,1
2012-06-25 04:00:00-07:00,61.401385,32.3438,32343.8,232.94,1
2012-06-25 05:00:00-07:00,60.5618,39.0468,39046.8,286.21,1
2012-06-25 06:00:00-07:00,60.41855,39.75,39750,341.37,1
2012-06-25 07:00:00-07:00,59.811665,40.9531,40953.1,395.49,1
2012-06-25 08:00:00-07:00,61.079885,41.3126,41312.6,573.68,1
2012-06-25 09:00:00-07:00,65.301415,43.125,43125,832.43,1
2012-06-25 10:00:00-07:00,66.846865,43.6093,43609.3,995.42,1
2012-06-25 11:00:00-07:00,67.48752667,42.5469,42546.9,999.53,1
2012-06-25 12:00:00-07:00,70.02528,42.4219,42421.9,960.59,1
2012-06-25 13:00:00-07:00,72.354335,37.5156,37515.6,856.08,1
2012-06-25 14:00:00-07:00,74.898865,13.9531,13953.1,727.01,1
2012-06-25 15:00:00-07:00,77.46972,12.7344,12734.4,572.84,1
2012-06-25 16:00:00-07:00,79.647165,11.0157,11015.7,487.93,1
2012-06-25 17:00:00-07:00,80.773115,11.6562,11656.2,430.77,1
2012-06-25 18:00:00-07:00,79.262335,11.0937,11093.7,268.14,1
2012-06-25 19:00:00-07:00,75.619115,11.875,11875,192.52,1
2012-06-25 20:00:00-07:00,72.0117,11,11000,163.81,1
2012-06-25 21:00:00-07:00,69.82245,11.5781,11578.1,144.62,1
2012-06-25 22:00:00-07:00,68.45472,10.9063,10906.3,112.84,1
2012-06-25 23:00:00-07:00,64.2938,11.4688,11468.8,73.04,1
2012-06-26 00:00:00-07:00,64.0783,11.6094,11609.4,35.61,1
2012-06-26 01:00:00-07:00,61.87905,13.1875,13187.5,22.12,1
2012-06-26 02:00:00-07:00,60.34305,24.1719,24171.9,80.4,1
2012-06-26 03:00:00-07:00,57.3518,26.6719,26671.9,241.85,1
2012-06-26 04:00:00-07:00,56.43678,30.4063,30406.3,306.37,1
2012-06-26 05:00:00-07:00,55.48622,33.1876,33187.6,349.91,1
2012-06-26 06:00:00-07:00,54.964915,34.2187,34218.7,394.14,1
2012-06-26 07:00:00-07:00,55.35325,34.9844,34984.4,446.38,1
2012-06-26 08:00:00-07:00,55.38925,36.8125,36812.5,581.71,1
2012-06-26 09:00:00-07:00,56.357385,34.6718,34671.8,804.89,1
2012-06-26 10:00:00-07:00,57.61955,36.5157,36515.7,925.17,1
2012-06-26 11:00:00-07:00,59.4788,36.7344,36734.4,884.23,1
2012-06-26 12:00:00-07:00,61.78205,33.6093,33609.3,780.3,1
2012-06-26 13:00:00-07:00,62.64253,38.2969,38296.9,668.1,1
2012-06-26 14:00:00-07:00,64.057585,19.0781,19078.1,509.8,1
2012-06-26 15:00:00-07:00,65.154385,13.4532,13453.2,359.37,1
2012-06-26 16:00:00-07:00,64.502165,11.7499,11749.9,270.8,1
2012-06-26 17:00:00-07:00,66.030885,11.3437,11343.7,206.48,1
2012-06-26 18:00:00-07:00,66.73555,11.6249,11624.9,173.71,1
2012-06-26 19:00:00-07:00,65.04728,11.9063,11906.3,157.33,1
2012-06-26 20:00:00-07:00,62.39797,11.8438,11843.8,154.39,1
2012-06-26 21:00:00-07:00,60.55653,12.0937,12093.7,161.97,1
2012-06-26 22:00:00-07:00,58.6332,11.7813,11781.3,110.18,1
2012-06-26 23:00:00-07:00,56.17747,12.0156,12015.6,34.67,1
2012-06-27 00:00:00-07:00,56.0533,11.8594,11859.4,35.52,1
2012-06-27 01:00:00-07:00,54.46053,14.3437,14343.7,85.7,1
2012-06-27 02:00:00-07:00,52.8092,24.8438,24843.8,134.58,1
2012-06-27 03:00:00-07:00,52.1757,28.0468,28046.8,178.03,1
2012-06-27 04:00:00-07:00,51.598835,31.6876,31687.6,167.35,1
2012-06-27 05:00:00-07:00,51.680865,33.75,33750,233.68,1
2012-06-27 06:00:00-07:00,53.399835,37.125,37125,291.75,1
